fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.5849057,0.2088608,0.45,0.0967742,0.0932897,0.2638889,0.1280277,0.991322,0.7930175,0.445,0.7449664,0.875
0.4716981,0.4873418,0.2,0.5225806,0.1603928,0.4166667,0.3183391,0.9952475,0.798005,0.29,0.6174497,0.625
0.4528302,0.221519,0.26,0.116129,0.1358429,0.4583333,0.2595156,0.9931353,0.8478803,0.29,0.6375839,0.75
0.5031447,0.3924051,0.33,0.1741935,0.1440262,0.2222222,0.1280277,0.9935339,0.8254364,0.29,0.7181208,0.75
0.4716981,0.4873418,0.2,0.5225806,0.1603928,0.4166667,0.3183391,0.9952475,0.798005,0.29,0.6174497,0.625
0.572327,0.1582278,0.34,0.1290323,0.1162029,0.625,0.2318339,0.9940221,0.8578554,0.43,0.6845638,0.875
0.6226415,0.2025316,0.56,0.1290323,0.1194763,0.0416667,0.0276817,0.9916807,0.7855362,0.365,0.7651007,0.75
0.5408805,0.2341772,0.65,0.4129032,0.1309329,0.0416667,0.0276817,0.9945003,0.8154613,0.29,0.738255,0.625
0.5408805,0.2341772,0.65,0.4129032,0.1309329,0.0416667,0.0276817,0.9945003,0.8154613,0.29,0.738255,0.625
0.4968553,0.1898734,0.68,0.5354839,0.0818331,0.5208333,0.9619377,0.9895087,0.7506234,0.255,0.8255034,0.875
0.6477987,0.1708861,0.56,0.0903226,0.0769231,0.0416667,0.0276817,0.991053,0.7880299,0.255,0.7919463,0.75
0.4968553,0.1898734,0.68,0.5354839,0.0818331,0.5208333,1,0.9895087,0.7506234,0.255,0.8255034,0.875
0.4528302,0.2405063,0.3,0.116129,0.1194763,0.4305556,0.2422145,0.9931851,0.8528678,0.295,0.6375839,0.75
0.5471698,0.2658228,0.45,0.1548387,0.1178396,0.4444444,0.2041522,0.9925076,0.8304239,0.385,0.8053691,0.75
0.4528302,0.2405063,0.3,0.116129,0.1194763,0.4305556,0.2422145,0.9931851,0.8528678,0.295,0.6375839,0.75
0.427673,0.3037975,0.08,0.116129,0.1211129,0.5555556,0.2214533,0.9916309,0.7780549,0.245,0.6442953,0.625
0.5345912,0.2151899,0.4,0.3032258,0.0900164,0.0416667,0.0311419,0.9937132,0.8428928,0.33,0.7785235,0.875
0.4968553,0.1202532,0.42,0.1032258,0.0932897,0.25,0.1038062,0.9903456,0.8204489,0.345,0.7516779,0.75
0.7295597,0.2594937,0.54,0.0967742,0.1554828,0.3055556,0.1418685,0.9936833,0.7531172,0.38,0.6644295,0.875
0.7295597,0.2594937,0.54,0.0967742,0.1554828,0.3055556,0.1418685,0.9936833,0.7531172,0.38,0.6644295,0.875
0.6289308,0.164557,0.54,0.1225806,0.1358429,0.5833333,0.2560554,0.9908537,0.7431421,0.315,0.7919463,1
0.4968553,0.2151899,0.42,0.1290323,0.1407529,0.1111111,0.0657439,0.9918003,0.8354115,0.3,0.7651007,0.75
0.4402516,0.3417722,0.09,0.1290323,0.1325696,0.1388889,0.0553633,0.9911327,0.8553616,0.295,0.7718121,0.75
0.5786164,0.1962025,0.36,0.1419355,0.1292962,0.1527778,0.1072664,0.9924877,0.8304239,0.43,0.8053691,0.875
0.4150943,0.4588608,0.09,0.3548387,0.1914894,0.125,0.0588235,0.9928862,0.8354115,0.245,0.7248322,0.75
0.591195,0.2531646,0.47,0.1612903,0.1423895,0.0833333,0.0692042,0.9940519,0.7855362,0.25,0.704698,0.625
0.4150943,0.4588608,0.09,0.3548387,0.1914894,0.125,0.0588235,0.9928862,0.8354115,0.245,0.7248322,0.75
0.5408805,0.3291139,0.38,0.0967742,0.1571195,0.0694444,0.0622837,0.9929958,0.798005,0.26,0.6308725,0.625
0.5031447,0.1962025,0.45,0.1354839,0.3535188,0.0694444,0.0553633,0.9899272,0.7855362,0.405,0.8389262,0.875
0.5408805,0.3291139,0.38,0.0967742,0.1571195,0.0694444,0.0622837,0.9929958,0.798005,0.26,0.6308725,0.625
0.5283019,0.2151899,0.42,0.1354839,0.1178396,0.3194444,0.1245675,0.9902659,0.7755611,0.39,0.8322148,0.75
0.4654088,0.3101266,0.27,0.1354839,0.1162029,0.1944444,0.0865052,0.9902261,0.8354115,0.315,0.8053691,0.75
0.3836478,0.3037975,0.09,0.1096774,0.1276596,0.25,0.1038062,0.9903656,0.8603491,0.27,0.7516779,0.75
0.4654088,0.3101266,0.27,0.1354839,0.1162029,0.1944444,0.0865052,0.9902261,0.8354115,0.315,0.8053691,0.75
0.5031447,0.3037975,0.34,0.1419355,0.1194763,0.2222222,0.0865052,0.9899471,0.8179551,0.33,0.8322148,0.75
0.3962264,0.3607595,0.28,0.1354839,0.0785597,0.1805556,0.1695502,0.9900866,0.8503741,0.3,0.8590604,0.625
0.5157233,0.1455696,0.42,0.1225806,0.1129296,0.125,0.0588235,0.9901065,0.8004988,0.27,0.8255034,0.75
0.572327,0.1898734,0.41,0.1290323,0.111293,0.1388889,0.083045,0.9915711,0.8154613,0.425,0.7852349,0.875
0.509434,0.4936709,0.1,0.2129032,0.1472995,0.0555556,0.0449827,0.9948789,0.8379052,0.245,0.6375839,0.625
0.6792453,0.2974684,0.43,0.1354839,0.2798691,0.375,0.2283737,0.9945302,0.7905237,0.38,0.7248322,0.75
0.5220126,0.335443,0,0.0903226,0.1145663,0.0833333,0.0484429,0.9922685,0.8104738,0.32,0.6711409,0.75
0.3396226,0.2658228,0.27,0.1290323,0.1505728,0.3194444,0.1903114,0.991053,0.9426434,0.32,0.8255034,0.875
0.4968553,0.2088608,0.41,0.0967742,0.091653,0.0833333,0.1211073,0.9903058,0.8204489,0.355,0.738255,0.75
0.5597484,0.1518987,0.39,0.1032258,0.1211129,0.0416667,0.0346021,0.9933147,0.7780549,0.295,0.6375839,0.75
0.3144654,0.2531646,0.5,0.2774194,0.0752864,0.4027778,0.2768166,0.9865596,0.8703242,0.33,0.9127517,0.75
0.4402516,0.4367089,0.07,0.1612903,0.1489362,0.2083333,0.0726644,0.9920593,0.8428928,0.3,0.7583893,0.75
0.4402516,0.4367089,0.07,0.1612903,0.1489362,0.2083333,0.0726644,0.9920593,0.8428928,0.3,0.7583893,0.75
0.4402516,0.4367089,0.07,0.1612903,0.1489362,0.2083333,0.0726644,0.9920593,0.8428928,0.3,0.7583893,0.75
0.4465409,0.2468354,0.12,0.1354839,0.106383,0.1944444,0.083045,0.9888711,0.8229426,0.265,0.8926174,0.75
0.3522013,0.4177215,0,0.1612903,0.1080196,0.0972222,0.0519031,0.9889109,0.8778055,0.29,0.8657718,0.625
0.4968553,0.3417722,0.34,0.1612903,0.1243863,0.1111111,0.0588235,0.9887017,0.798005,0.36,0.8791946,1
0.4150943,0.3164557,0,0.116129,0.101473,0.2916667,0.0968858,0.9898674,0.8578554,0.275,0.8255034,0.75
0.3962264,0.2974684,0,0.0903226,0.0900164,0.375,0.1141869,0.9885522,0.8603491,0.24,0.8255034,0.75
0.672956,0.2531646,0.37,0.1225806,0.1325696,0.2361111,0.100346,0.9930756,0.7780549,0.325,0.7516779,0.75
0.408805,0.3670886,0,0.1419355,0.1571195,0.0416667,0.0449827,0.9919099,0.9027431,0.31,0.7718121,0.5
0.5534591,0.1518987,0.35,0.1096774,0.0900164,0.1805556,0.0934256,0.9902858,0.7830424,0.295,0.7583893,0.875
0.3647799,0.1835443,0.26,0.1096774,0.1031097,0.0416667,0.0380623,0.9878548,0.8453865,0.27,0.9060403,0.75
0.3962264,0.4810127,0,0.1870968,0.1178396,0.3611111,0.1799308,0.9901364,0.8753117,0.3,0.7718121,0.75
0.6289308,0.2721519,0.33,0.1741935,0.1554828,0.3888889,0.3079585,0.9947294,0.8029925,0.34,0.6711409,0.625
0.6603774,0.2721519,0.35,0.2129032,0.1505728,0.3333333,0.2422145,0.994311,0.8004988,0.345,0.704698,0.75
0.572327,0.3797468,0,0.1225806,0.0949264,0.0694444,0.0346021,0.994032,0.7930175,0.315,0.6979866,0.75
0.3710692,0.1202532,0.21,0.1096774,0.0736498,0.7916667,0.467128,0.9897578,0.8279302,0.22,0.6375839,0.625
0.4654088,0.2278481,0.34,0.116129,0.1227496,0.25,0.1314879,0.9896482,0.8428928,0.44,0.9127517,0.875
0.4528302,0.3037975,0.07,0.3548387,0.1456628,0.1388889,0.0622837,0.9931752,0.840399,0.34,0.7516779,0.875
0.5345912,0.1772152,0.35,0.1096774,0.0998363,0.0833333,0.0519031,0.9915811,0.8229426,0.37,0.7919463,0.875
0.5031447,0.1582278,0.43,0.1096774,0.1096563,0.3055556,0.1730104,0.9909434,0.8428928,0.3,0.7986577,0.75
0.6540881,0.3291139,0.45,0.1290323,0.1309329,0.0833333,0.0449827,0.9940719,0.8029925,0.38,0.7651007,0.75
0.6540881,0.3291139,0.45,0.1290323,0.1309329,0.0833333,0.0449827,0.9940719,0.8029925,0.38,0.7651007,0.75
0.4716981,0.2594937,0.15,0.2387097,0.1702128,0.4027778,0.3252595,0.9941914,0.7830424,0.29,0.6107383,0.625
0.5157233,0.3227848,0.24,0.1290323,0.1292962,0.2222222,0.2975779,0.9939722,0.8329177,0.32,0.6375839,0.75
0.4591195,0.2531646,0.3,0.1096774,0.1309329,0.4583333,0.2733564,0.993235,0.8503741,0.325,0.6375839,0.75
0.5157233,0.2405063,0.32,0.1612903,0.1309329,0.3333333,0.2456747,0.9925774,0.8154613,0.425,0.738255,0.75
0.4339623,0.2848101,0.11,0.1548387,0.0703764,0.0833333,0.0415225,0.9898873,0.8229426,0.325,0.7651007,0.75
0.4402516,0.1392405,0.3,0.116129,0.106383,0.2222222,0.0692042,0.9930556,0.9002494,0.41,0.6711409,0.75
0.4591195,0.2025316,0.23,0.1483871,0.1080196,0.4861111,0.2422145,0.9922187,0.8553616,0.31,0.6778523,0.625
0.5157233,0.1265823,0.43,0.1612903,0.1243863,0.4305556,0.1764706,0.9930556,0.8802993,0.405,0.6979866,0.75
0.490566,0.3164557,0.12,0.116129,0.2913257,0.0833333,0.0726644,0.9923383,0.8179551,0.435,0.6577181,0.75
0.6289308,0.2594937,0.45,0.4,0.1162029,0.0833333,0.0484429,0.9933545,0.8004988,0.245,0.7919463,0.875
0.490566,0.2468354,0.42,0.1290323,0.1407529,0.125,0.0726644,0.991601,0.8453865,0.33,0.7785235,0.75
0.6289308,0.221519,0.47,0.1290323,0.0998363,0.0833333,0.0380623,0.9921888,0.8054863,0.26,0.8053691,0.75
0.5157233,0.2088608,0.32,0.1806452,0.1096563,0.0555556,0.0415225,0.9910729,0.8229426,0.38,0.8590604,0.875
0.3836478,0.3670886,0.23,0.1612903,0.0720131,0.2222222,0.2422145,0.9898674,0.8628429,0.325,0.8389262,0.75
0.5220126,0.3797468,0.25,0.1419355,0.193126,0.125,0.1314879,0.9924977,0.7855362,0.265,0.6577181,0.625
0.6037736,0.2658228,0.35,0.1354839,0.1358429,0.2361111,0.1314879,0.9925575,0.8054863,0.33,0.7449664,0.75
0.4150943,0.3670886,0,0.1419355,0.1636661,0.6944444,0.2179931,0.9917803,0.8952618,0.34,0.7651007,0.75
0.5220126,0.3797468,0.25,0.1419355,0.193126,0.125,0.1314879,0.9924977,0.7855362,0.265,0.6577181,0.625
0.5345912,0.1139241,0.51,0.1129032,0.1162029,0.625,0.3044983,0.9915811,0.8304239,0.38,0.7919463,0.875
0.3207547,0.3227848,0.18,0.1354839,0.0687398,0.2222222,0.349481,0.9887515,0.8628429,0.435,0.8657718,0.875
0.4213836,0.2594937,0.43,0.1806452,0.1243863,0.3055556,0.1868512,0.9920593,0.8528678,0.58,0.7114094,0.75
0.6415094,0.2594937,0.43,0.1419355,0.1800327,0.1527778,0.1280277,0.9936136,0.7880299,0.335,0.7248322,0.625
0.6666667,0.2278481,0.57,0.1483871,0.1423895,0.0833333,0.0692042,0.9930955,0.7830424,0.36,0.7449664,0.875
0.5534591,0.2848101,0.43,0.0903226,0.1243863,0.1666667,0.0726644,0.9918501,0.8004988,0.375,0.6845638,0.75
0.5345912,0.2025316,0.42,0.1483871,0.1227496,0.1666667,0.0657439,0.9906844,0.7830424,0.355,0.7919463,0.875
0.5660377,0.4968354,0.24,0.1096774,0.1276596,0.1388889,0.0726644,0.9932549,0.8204489,0.335,0.6711409,0.625
0.5660377,0.4968354,0.24,0.1096774,0.1276596,0.1388889,0.0726644,0.9932549,0.8204489,0.335,0.6711409,0.625
0.5345912,0.278481,0.5,0.1225806,0.603928,0.2083333,0.1314879,0.992677,0.7506234,0.55,0.6308725,0.625
0.6226415,0.3417722,0.26,0.1290323,0.1816694,0.0972222,0.2076125,0.9934243,0.7331671,0.49,0.6845638,0.625
0.5157233,0.2088608,0.39,0.1612903,0.1211129,0.4027778,0.16609,0.9916209,0.8279302,0.44,0.8322148,0.875
0.408805,0.2151899,0.27,0.1806452,0.1096563,0.1111111,0.1522491,0.9901862,0.8004988,0.28,0.8053691,0.75
0.4779874,0.3164557,0.29,0.1483871,0.1407529,0.0694444,0.0484429,0.9913619,0.8279302,0.31,0.7718121,0.75
0.5786164,0.2278481,0.34,0.1032258,0.101473,0.0694444,0.0415225,0.9930058,0.798005,0.335,0.704698,0.75
0.4465409,0.3734177,0,0.1419355,0.1276596,0.3611111,0.1522491,0.9915611,0.8528678,0.34,0.7248322,0.75
0.6100629,0.2658228,0.46,0.1354839,0.1211129,0.0694444,0.0553633,0.9928265,0.8154613,0.37,0.8255034,0.75
0.4779874,0.2278481,0.31,0.1096774,0.1292962,0.3611111,0.2249135,0.993494,0.8628429,0.31,0.6375839,0.75
0.4779874,0.2278481,0.31,0.1096774,0.1292962,0.3611111,0.2249135,0.993494,0.8628429,0.31,0.6375839,0.75
0.408805,0.3860759,0,0.1419355,0.1554828,0.6666667,0.2041522,0.9917504,0.9002494,0.35,0.7718121,0.75
0.408805,0.556962,0.03,0.3612903,0.1292962,0.3194444,0.1626298,0.9920593,0.8927681,0.25,0.7516779,0.5
0.4465409,0.4177215,0,0.1548387,0.0851064,0.0833333,0.0380623,0.9895286,0.8354115,0.33,0.852349,0.875
0.3522013,0.5791139,0,0.1354839,0.0671031,0.2361111,0.2698962,0.9898076,0.9177057,0.365,0.7651007,0.625
0.5157233,0.221519,0.33,0.1548387,0.1243863,0.1527778,0.1626298,0.9923283,0.8154613,0.405,0.738255,0.75
0.5157233,0.221519,0.33,0.1548387,0.1243863,0.1527778,0.1626298,0.9923283,0.8154613,0.405,0.738255,0.75
0.6163522,0.2468354,0.43,0.1064516,0.111293,0.0694444,0.0380623,0.9911228,0.7955112,0.23,0.7651007,0.625
0.6415094,0.2531646,0.4,0.1612903,0.111293,0.5694444,0.1868512,0.9938726,0.8428928,0.43,0.704698,0.75
0.427673,0.4177215,0.07,0.1032258,0.1145663,0.2222222,0.2110727,0.9920593,0.8204489,0.3,0.6241611,0.625
0.4213836,0.4050633,0.23,0.1354839,0.1309329,0.1527778,0.4117647,0.9917206,0.8379052,0.35,0.7315436,0.625
0.4402516,0.2721519,0.3,0.1290323,0.1391162,0.0833333,0.1349481,0.9898076,0.8304239,0.23,0.7986577,0.75
0.4150943,0.5063291,0.03,0.5032258,0.1292962,0.0833333,0.0415225,0.9926372,0.8778055,0.25,0.8187919,0.625
0.4402516,0.2721519,0.3,0.1290323,0.1391162,0.0833333,0.1349481,0.9898076,0.8304239,0.23,0.7986577,0.75
0.4213836,0.4050633,0.23,0.1354839,0.1309329,0.1527778,0.4117647,0.9917206,0.8379052,0.35,0.7315436,0.625
0.5534591,0.6044304,0.05,0.116129,0.1227496,0.0694444,0.0657439,0.9924977,0.8229426,0.22,0.6442953,0.5
0.572327,0.2531646,0.57,0.2967742,0.1309329,0.0833333,0.0692042,0.9928564,0.8179551,0.285,0.8389262,0.75
0.408805,0.5601266,0,0.1483871,0.2716858,0.0833333,0.0415225,0.9918501,0.8877805,0.255,0.7248322,0.625
0.4528302,0.1582278,0.37,0.1612903,0.1031097,0.1527778,0.1418685,0.9907342,0.8778055,0.4,0.8322148,0.875
0.4025157,0.5601266,0,0.1483871,0.2716858,0.0833333,0.0415225,0.9918501,0.8877805,0.255,0.7248322,0.625
0.4402516,0.471519,0.12,0.116129,0.1865794,0.2083333,0.2214533,0.9922187,0.8029925,0.295,0.6375839,0.75
0.3899371,0.2721519,0.22,0.116129,0.1276596,0.2916667,0.1937716,0.9926671,0.8778055,0.3,0.6375839,0.75
0.4968553,0.3670886,0.23,0.1483871,0.1243863,0.3194444,0.3252595,0.9931951,0.8004988,0.29,0.6375839,0.75
0.4842767,0.3607595,0.21,0.0967742,0.1129296,0.0555556,0.0311419,0.9909235,0.7880299,0.27,0.6577181,0.75
0.4842767,0.164557,0.26,0.1290323,0.0851064,0.2638889,0.266436,0.9914416,0.7855362,0.395,0.7315436,0.75
0.4968553,0.3670886,0.23,0.1483871,0.1243863,0.3194444,0.3252595,0.9931951,0.8004988,0.29,0.6375839,0.75
0.4842767,0.3607595,0.21,0.0967742,0.1129296,0.0555556,0.0311419,0.9909235,0.7880299,0.27,0.6577181,0.75
0.4968553,0.2151899,0.36,0.1225806,0.106383,0.0694444,0.0346021,0.9905349,0.8154613,0.27,0.7516779,0.875
0.5408805,0.2658228,0.39,0.116129,0.111293,0.0833333,0.0415225,0.9915014,0.8354115,0.345,0.7852349,1
0.6226415,0.4683544,0.19,0.3741935,0.1816694,0.4583333,0.2629758,0.9951081,0.7830424,0.275,0.6308725,0.625
0.4528302,0.2278481,0.46,0.1354839,0.1211129,0.3333333,0.1522491,0.9916807,0.8478803,0.425,0.738255,0.875
0.4528302,0.2278481,0.46,0.1354839,0.1211129,0.3333333,0.1522491,0.9916807,0.8478803,0.425,0.738255,0.875
0.4528302,0.2278481,0.46,0.1354839,0.1211129,0.3333333,0.1522491,0.9916807,0.8478803,0.425,0.738255,0.875
0.6226415,0.4556962,0.55,0.1096774,0.2225859,0.3333333,0.1799308,0.9938527,0.8354115,0.47,0.6711409,0.625
0.4528302,0.2278481,0.46,0.1354839,0.1211129,0.3333333,0.1522491,0.9916807,0.8478803,0.425,0.738255,0.875
0.3899371,0.2468354,0.43,0.1290323,0.1162029,0.1944444,0.083045,0.9906246,0.8603491,0.435,0.7516779,0.875
0.427673,0.4113924,0.02,0.1354839,0.1276596,0.1111111,0.0519031,0.991322,0.8354115,0.31,0.6979866,0.75
0.4150943,0.278481,0.15,0.1354839,0.1243863,0.3055556,0.183391,0.9920394,0.8279302,0.31,0.6241611,0.625
0.427673,0.4113924,0.02,0.1354839,0.1276596,0.1111111,0.0519031,0.991322,0.8354115,0.31,0.6979866,0.75
0.6037736,0.2405063,0.42,0.1225806,0.1162029,0.0694444,0.0449827,0.9929261,0.7855362,0.375,0.704698,0.75
0.6415094,0.2088608,0.46,0.1225806,0.1325696,0.0833333,0.0311419,0.9926172,0.7730673,0.24,0.6979866,0.75
0.5534591,0.1708861,0.46,0.1354839,0.1554828,0.2777778,0.100346,0.9912224,0.8129676,0.28,0.7583893,0.75
0.4968553,0.3607595,0.31,0.1290323,0.1292962,0.1388889,0.2733564,0.9931054,0.8204489,0.345,0.6375839,0.75
0.5157233,0.2151899,0.37,0.1225806,0.0932897,0.5972222,0.2560554,0.9904253,0.8054863,0.405,0.8053691,0.75
0.5157233,0.2531646,0.31,0.1225806,0.1342062,0.1111111,0.083045,0.9923383,0.80798,0.345,0.7114094,0.75
0.5660377,0.2468354,0.4,0.083871,0.0720131,0.3472222,0.1730104,0.9911228,0.798005,0.415,0.7315436,0.75
0.6855346,0.2025316,0.52,0.116129,0.2160393,0.2361111,0.1522491,0.9936733,0.8179551,0.385,0.7718121,0.75
0.6855346,0.2025316,0.52,0.116129,0.2160393,0.2361111,0.1522491,0.9936733,0.8179551,0.385,0.7718121,0.75
0.509434,0.335443,0.22,0.1419355,0.1276596,0.4583333,0.3079585,0.9931154,0.8129676,0.23,0.6442953,0.75
0.6603774,0.2278481,0.47,0.1419355,0.1211129,0.125,0.0795848,0.9927169,0.8054863,0.38,0.8053691,0.75
0.7924528,0.2468354,0.49,0.1612903,0.1309329,0.1111111,0.0692042,0.9955265,0.765586,0.41,0.6912752,0.75
0.5786164,0.2911392,0.23,0.1677419,0.1489362,0.25,0.266436,0.9955464,0.7855362,0.255,0.6308725,0.625
0.4716981,0.3670886,0.03,0.2645161,0.1309329,0.375,0.1591696,0.9922586,0.7531172,0.235,0.6174497,0.625
0.5660377,0.3670886,0.25,0.1290323,0.1702128,0.1111111,0.0726644,0.9940221,0.8154613,0.36,0.6442953,0.625
0.3207547,0.2658228,0,0.116129,0.0720131,0.25,0.3044983,0.9879246,0.9177057,0.365,0.9127517,0.875
0.4779874,0.2721519,0.29,0.1354839,0.1227496,0.2638889,0.2283737,0.9935139,0.8478803,0.32,0.6375839,0.625
0.4842767,0.1139241,0.34,0.1741935,0.1080196,0.2083333,0.200692,0.9910431,0.840399,0.39,0.7919463,0.75
0.490566,0.5158228,0.01,0.1677419,0.1211129,0.6666667,0.3114187,0.9925475,0.8428928,0.31,0.7248322,0.625
0.4779874,0.2721519,0.29,0.1354839,0.1227496,0.2638889,0.2283737,0.9935139,0.8478803,0.32,0.6375839,0.625
0.6415094,0.1455696,0.37,0.1419355,0.0932897,0.1944444,0.1245675,0.9924778,0.8054863,0.245,0.6241611,0.5
0.4465409,0.4746835,0.01,0.1419355,0.096563,0.1527778,0.0622837,0.9887714,0.8453865,0.2,0.8590604,0.75
0.3773585,0.2088608,0.32,0.8322581,0.0883797,0.0833333,0.3910035,0.9920593,0.8229426,0.28,0.7718121,0.5
0.490566,0.3481013,0,0.1096774,0.1145663,0.0972222,0.0588235,0.9929261,0.8129676,0.32,0.6308725,0.75
0.4465409,0.4746835,0.01,0.1419355,0.096563,0.1527778,0.0622837,0.9887714,0.8453865,0.2,0.8590604,0.75
0.509434,0.4620253,0,0.1612903,0.1325696,0.1666667,0.083045,0.994311,0.8428928,0.23,0.6442953,0.5
0.408805,0.4240506,0,0.2774194,0.0932897,0.1527778,0.0692042,0.9912224,0.8603491,0.28,0.7919463,0.5
0.4716981,0.3860759,0.2,0.1096774,0.1243863,0.5,0.2076125,0.9912822,0.7730673,0.2,0.6241611,0.625
0.6163522,0.2341772,0.39,0.1612903,0.1292962,0.3888889,0.2249135,0.9936235,0.7880299,0.295,0.6577181,0.625
0.5660377,0.2531646,0.41,0.1290323,0.0949264,0.2083333,0.1384083,0.9904851,0.8029925,0.3,0.8187919,0.75
0.5220126,0.3544304,0.22,0.1548387,0.1342062,0.1388889,0.2975779,0.9946298,0.840399,0.31,0.6375839,0.625
0.3710692,0.1835443,0.25,0.8645161,0.1096563,1,0.5536332,0.9935438,0.8304239,0.27,0.6912752,0.75
0.4654088,0.3481013,0.19,0.116129,0.1342062,0.2083333,0.1176471,0.9928862,0.8703242,0.34,0.704698,0.625
0.4654088,0.4683544,0.07,0.1096774,0.1407529,0.2083333,0.16609,0.9913619,0.7780549,0.24,0.6711409,0.625
0.4654088,0.3481013,0.19,0.116129,0.1342062,0.2083333,0.1176471,0.9928862,0.8703242,0.34,0.704698,0.625
0.4339623,0.2594937,0.33,0.1419355,0.1325696,0.3055556,0.1245675,0.9912423,0.8503741,0.375,0.7449664,0.75
0.4465409,0.3797468,0.01,0.1483871,0.1292962,0.3333333,0.1280277,0.9914814,0.8478803,0.305,0.7315436,0.75
0.4465409,0.3797468,0.01,0.1483871,0.1292962,0.3333333,0.1280277,0.9914814,0.8478803,0.305,0.7315436,0.75
0.4716981,0.3670886,0.14,0.1419355,0.1260229,0.375,0.2076125,0.9926372,0.8179551,0.295,0.6577181,0.625
0.4465409,0.4556962,0,0.116129,0.2013093,0.0833333,0.0484429,0.9926073,0.8603491,0.29,0.6577181,0.625
0.4968553,0.4177215,0,0.0903226,0.1571195,0.0833333,0.0449827,0.9920294,0.8553616,0.29,0.6375839,0.625
0.490566,0.443038,0.06,0.1225806,0.1292962,0.2777778,0.1211073,0.9926172,0.8478803,0.345,0.7315436,0.625
0.3836478,0.4050633,0.02,0.1548387,0.1129296,0.3611111,0.1591696,0.9899272,0.8653367,0.225,0.738255,0.625
0.4716981,0.3734177,0.22,0.116129,0.1342062,0.5972222,0.2076125,0.991332,0.7730673,0.21,0.6174497,0.625
0.4402516,0.3670886,0.28,0.3096774,0.1391162,0.1666667,0.2387543,0.9926671,0.8279302,0.35,0.738255,0.75
0.427673,0.4050633,0,0.1741935,0.2013093,0.2083333,0.1141869,0.9917206,0.8578554,0.315,0.7583893,0.75
0.427673,0.4050633,0,0.1741935,0.2013093,0.2083333,0.1141869,0.9917206,0.8578554,0.315,0.7583893,0.75
0.5408805,0.4018987,0.68,0.116129,0.6595745,0.2638889,0.1937716,0.9926571,0.7531172,0.575,0.6241611,0.625
0.3962264,0.6455696,0,0.1290323,0.1358429,0.2361111,0.083045,0.9907143,0.8952618,0.275,0.7516779,0.5
0.6163522,0.2848101,0.38,0.1612903,0.1325696,0.4722222,0.2283737,0.9935936,0.7855362,0.29,0.6577181,0.625
0.5157233,0.4936709,0,0.1419355,0.1456628,0.1805556,0.0899654,0.9941317,0.840399,0.23,0.6442953,0.5
0.5345912,0.2341772,0.32,0.116129,0.1080196,0.3611111,0.1764706,0.9909036,0.8428928,0.36,0.7919463,0.75
0.4528302,0.3607595,0.05,0.1483871,0.1325696,0.2222222,0.1245675,0.9919796,0.8428928,0.3,0.6912752,0.75
0.4528302,0.3607595,0.05,0.1483871,0.1325696,0.2222222,0.1245675,0.9919796,0.8428928,0.3,0.6912752,0.75
0.6540881,0.2721519,0.5,0.1483871,0.111293,0.1805556,0.0657439,0.9923383,0.7730673,0.435,0.7651007,0.75
0.4339623,0.2594937,0.31,0.1290323,0.1292962,0.2916667,0.1764706,0.9930158,0.8653367,0.275,0.6375839,0.75
0.3459119,0.3101266,0.03,0.116129,0.0720131,0.3888889,0.3010381,0.9871574,0.872818,0.41,0.9395973,1
0.3144654,0.2405063,0.01,0.1032258,0.0785597,0.3611111,0.2076125,0.9871972,0.9226933,0.375,0.9395973,0.75
0.4591195,0.278481,0.2,0.1032258,0.0801964,0.3333333,0.2214533,0.9898475,0.8428928,0.285,0.7852349,0.75
0.3710692,0.2911392,0,0.1225806,0.1260229,0.3472222,0.1522491,0.9901962,0.872818,0.265,0.7516779,0.625
0.4716981,0.3670886,0.2,0.1290323,0.1194763,0.4722222,0.1522491,0.9912822,0.7730673,0.215,0.6241611,0.625
0.490566,0.3670886,0.13,0.1354839,0.1669394,0.2361111,0.1245675,0.9907442,0.80798,0.265,0.7516779,0.75
0.5031447,0.4525316,0.22,0.1483871,0.1227496,0.1805556,0.2802768,0.993215,0.80798,0.27,0.6375839,0.75
0.5345912,0.2531646,0.4,0.4064516,0.0818331,0.0416667,0.0346021,0.9919995,0.8179551,0.28,0.8053691,0.5
0.4402516,0.4367089,0,0.1225806,0.1865794,0.0416667,0.0346021,0.9926969,0.8354115,0.3,0.6510067,0.75
0.5031447,0.4525316,0.22,0.1483871,0.1227496,0.1805556,0.2802768,0.993215,0.80798,0.27,0.6375839,0.75
0.6163522,0.1898734,0.39,0.1096774,0.101473,0.0416667,0.0311419,0.9911427,0.7830424,0.285,0.7718121,0.875
0.4465409,0.2911392,0.2,0.1225806,0.1260229,0.3888889,0.1868512,0.9919397,0.840399,0.32,0.6979866,0.75
0.4465409,0.2911392,0.2,0.1225806,0.1260229,0.3888889,0.1868512,0.9919397,0.840399,0.32,0.6979866,0.75
0.4968553,0.4841772,0,0.1290323,0.1374795,0.125,0.0761246,0.9925276,0.8304239,0.34,0.7315436,0.75
0.5471698,0.3987342,0.28,0.1741935,0.1571195,0.2361111,0.2387543,0.9936733,0.8129676,0.315,0.6845638,0.75
0.4402516,0.2658228,0.19,0.1483871,0.1162029,0.25,0.1245675,0.9911028,0.8453865,0.28,0.7315436,0.625
